_id,latitudeWGS84,longitudeWGS84
1,43.14899608593996,-2.60492413076219
2,43.16956682026299,-2.618613524529303
3,43.16589181111598,-2.604380286919308
4,43.14570838958117,-2.600842666309466
5,43.15377881573049,-2.613937975739478
6,43.15019769049962,-2.613823055039467
7,43.12356014486173,-2.614874003563722
8,43.14867488895607,-2.605567855106259
9,43.15415954998686,-2.584383929467656
10,43.15576710584035,-2.61118180424691
11,43.16593701476628,-2.61597747091364
12,43.12312540173185,-2.615126641059105
13,43.15180637291387,-2.611239599047602
14,43.13094204043509,-2.631777613280686
15,43.12290629474691,-2.615255115108911
16,43.14846234671474,-2.605473549493946
17,43.15494858118259,-2.616869209054574
18,43.14652201520953,-2.603664158424945
19,43.14009943574607,-2.596737813039076
20,43.16458846810794,-2.600592469529191
21,43.14342311728836,-2.603607898708008
22,43.15739544030011,-2.609115163144948
23,43.1658459092424,-2.611081783405643
24,43.14899617664386,-2.613535623260109
25,43.14695302358481,-2.605326354721943
39,43.26651670138823,-2.940217357153589
26,43.16589181057518,-2.604374922103817
27,43.17342565258029,-2.60708876821583
28,43.17586875595227,-2.606966082616367
29,43.1302180827467,-2.604440138645077
30,43.13488338764655,-2.611306217953762
31,43.16501186117615,-2.610321048109744
32,43.16549655326806,-2.604289002490328
33,43.13019875853102,-2.604520965278684
34,43.1497515946128,-2.609715974619316
35,43.14509171367025,-2.605350057378036
36,43.17017089748011,-2.620747773030984
37,43.15771527385283,-2.600970989600913
38,43.15672653376433,-2.600227774519571
40,inf,inf
41,43.15307936993746,-2.598599695164332
42,43.15090655338246,-2.60810048215636
43,43.15589652218659,-2.612508672607361
44,43.16456989474412,-2.612782093429145
45,43.14299634285248,-2.604055641874367
46,43.14385773408137,-2.60309032563486
47,43.15629282309038,-2.612082982420298
48,43.16593701476628,-2.61597747091364
49,43.15468658161742,-2.616131899171067
50,inf,inf
51,43.15921620203355,-2.59983502725361
52,43.15513203220414,-2.582843895133242
53,43.14666981841241,-2.605354257015541
54,43.15239969871045,-2.613663341860131
55,43.12487875561696,-2.622362864005126
56,43.141758669758,-2.630770749021922
57,43.1514475529044,-2.604433733116492
58,43.13625719964411,-2.624054558514412
59,43.15344162990382,-2.612871995182481
60,inf,inf
61,43.14718743672828,-2.608089917289862
62,43.14859874634153,-2.605550245240426
63,43.16693044316821,-2.611838427686774
64,43.14994642004336,-2.609794216003367
65,43.15056943598658,-2.610613063924359
66,43.17049044621115,-2.612328654540828
67,43.15921620203355,-2.59983502725361
68,43.17020064358423,-2.608467528839961
69,43.15462676246187,-2.613033603624663
70,43.15578490010645,-2.615163928005078
71,inf,inf
72,inf,inf
73,43.17162928554224,-2.606190793687536
74,43.17336217911725,-2.607847703653578
75,43.1456012843691,-2.602585795421906
76,43.13679024996593,-2.628107526344695
77,43.15299841667393,-2.613184912738821
78,43.15931090973262,-2.613459026156249
79,43.17057565350178,-2.609035061960155
80,43.1677313678143,-2.608729644405314
81,43.15072824263349,-2.611454612400179
82,43.12524296508587,-2.622321361412949
83,43.15610451884339,-2.597178410041082
84,43.16941517783068,-2.608990557001411
85,43.15406319957892,-2.617202998550485
86,43.1447673323897,-2.602480924083046
87,43.12272812998356,-2.614890127801774
88,43.14774797696086,-2.605641424270107
89,43.15431086932946,-2.584667225031294
90,43.31806475393366,-3.07825294237583
91,43.30693340233028,-3.084413892673185
92,43.31698964537323,-3.073482925905684
93,43.32764117703289,-3.074727896706182
94,43.3200884704035,-3.07431223769798
95,43.31491160117314,-3.074872507313724
96,43.31483497894964,-3.074765656591215
97,43.31878204673605,-3.075430138669169
98,43.32390577918709,-3.073649317277104
99,43.31619356414965,-3.08573953740492
100,43.31479601611434,-3.070380236474245
101,43.31191734790732,-3.080711796092349
102,43.31745815657018,-3.096653294874888
103,43.31629412649121,-3.080729254776402
